bookmark_count,favorite_count,favourites_count,follower_count,following_count,friends,is_blue_verified,is_hateful,listed_count,number_of_tweets,quote_count,reply_count,retweet_count,source,tweet_id,user_id,views
0,13,269363,3693,4001,4007,false,1,4,210331,0,3,0,"",1283080239493464065,1234915353316093952,0
0,0,147619,3411,2390,2390,false,1,36,274629,0,0,0,Twitter Web App,1264596354548084745,577653607,0
0,3,9767,14,384,387,false,1,0,678,0,2,1,"",1279939182169862145,742077376750845952,0
0,1,31503,65,746,746,false,1,0,1958,0,0,1,"",1274131410228568065,422332651,0
0,1,300,206,603,603,false,1,1,909,0,0,0,"",1279477691444592641,573295528,0
0,1,4861,1522,82,82,false,1,33,74408,0,1,0,"",1244504097795031040,521557398,0
0,0,172118,377,559,558,false,1,3,15665,0,0,0,"",1266161789135392768,629211751,0
0,0,91519,146,452,452,false,1,4,41604,0,0,0,"",1281564149592608768,1472073572,0
0,13,19776,7791,2850,2848,false,1,46,16672,0,1,0,Twitter for iPhone,1269780471644393479,1113103716561969152,0
0,1,14401,487,604,604,false,1,12,6618,0,1,0,"",1267856368481918976,21604143,0
0,12,5671,462,949,949,false,1,1,1598,0,2,11,Twitter for Android,1283902457605525504,1849129129,0
0,7,18418,391,1370,1369,false,1,2,3172,0,0,1,"",1275458859914735617,211866962,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1246214663987216384,1133255809,0
0,1,1072,25,384,384,false,1,0,1103,0,0,0,"",1285022918158811137,1246959889198583809,0
0,0,2,3787,0,0,false,1,22,27384,0,0,0,trumpbutaboutsharks,1280286946829443073,959164529551790080,0
0,2,3948,2235,3491,3502,false,1,30,92239,0,0,1,"",1279075783990890496,634505029,0
0,2,90042,1066,554,555,false,1,16,110748,0,1,0,"",1267251741323431936,4800463693,0
0,3,162231,1704,1311,1313,false,1,16,47943,1,1,1,Twitter for iPhone,1258151947498110978,1037119710796697600,0
0,1,82818,362,1969,1974,false,1,0,4855,0,0,0,"",1272342018304475136,1250589645445922817,0
0,1,96581,30334,4301,4304,false,1,225,75924,0,0,1,Twitter for iPhone,1265018450189189123,972521408264835072,0
0,0,24483,950,726,725,false,1,11,9276,0,1,0,"",1269057070898098176,63925145,0
0,1,34483,638,929,930,false,1,4,55623,0,0,0,"",1276684881536454658,1647012638,0
0,0,154478,30132,20425,20402,false,1,318,243323,0,0,0,Twitter for iPhone,1251197343652864001,1021382089059590144,0
0,0,80056,470,1141,1138,false,1,28,10433,0,1,0,"",1280675708340187137,2355426288,0
0,3,1885,138,394,394,false,1,0,2332,0,0,0,"",1271508986395852802,4009699211,0
0,0,270129,999,755,755,false,1,1,29539,0,0,0,"",1271243426537734144,1083263768971247623,0
0,0,17083,5031,3572,3571,false,1,462,37170,0,1,0,"",1281372389939515395,259269999,0
0,1,43882,4568,940,939,false,1,71,33327,0,0,0,"",1258836420988293120,1343264246,0
0,3,396481,2196,2404,2403,true,1,6,28656,0,0,1,"",1281748714625929216,1146067430923542528,0
0,5,13244,207,625,624,true,1,1,11271,0,0,0,"",1280579630718685187,1217801255835271170,0
0,24,68524,349,1641,1638,false,1,3,5975,0,4,1,"",1280290557919744003,112079224,0
0,0,675,1650,1092,1091,false,1,42,4136,0,0,1,Hootsuite Inc.,1261056217390231553,104231812,0
0,0,62,29,325,325,false,1,2,5137,0,0,0,"",1280679650901913600,458783654,0
10,64,3262,982,625,625,false,1,14,1149,6,2,20,Twitter Web App,1248355487927631873,1237800678040403968,0
0,5,27058,2403,551,551,false,1,22,45550,0,0,0,Twitter for iPhone,1250505924499865601,37851184,0
0,0,41844,686,1054,1055,false,1,11,28103,0,0,0,Twitter for Android,1249030048901971969,340050887,0
0,11,30614,163,1162,1164,false,1,0,5433,0,0,0,"",1258566299673919488,2812656268,0
0,4,156494,18027,20082,20078,false,1,22,194976,1,2,2,Twitter Web App,1256002022408667138,796034457266515969,0
0,1,107222,1778,2428,2430,false,1,1,102409,0,0,1,"",1273801581222395905,468522002,0
1,189,5569,5768,4861,4858,false,1,28,20332,4,7,54,Twitter for iPhone,1267490877901017088,751418463135096832,0
0,1,8809,1104,2521,2520,false,1,19,287996,0,0,0,"",1286086155742609410,34728904,0
0,3,15905,10371,3075,3076,false,1,151,14432,0,0,0,"",1265425075920080904,16125932,0
0,14,296184,20770,11625,11626,false,1,250,294494,0,1,5,Twitter for iPhone,1279563872303632390,27282113,0
0,1,145516,9483,9387,9388,false,1,5,81826,0,0,0,Twitter Web Client,1264985808257331201,843982667423141888,0
0,3,490,133,331,331,false,1,0,704,0,1,0,"",1267452722078527489,1316349072,0
0,1,306,3,16,16,false,1,0,249,0,0,0,"",1281796259767029766,872915069453160448,0
5,252,1955,9910,193,193,false,1,39,2510,4,4,166,Twitter for iPhone,1278730008945721347,1267936704503197699,0
0,6,24483,950,726,725,false,1,11,9276,0,1,2,Twitter Web App,1269056353852510208,63925145,0
0,1,743403,4112,296,296,false,1,130,68076,0,0,0,Twitter for iPhone,1278835116069064709,25825178,0
0,72,138606,7154,5815,5809,false,1,0,21475,0,4,2,Twitter for iPhone,1267234869056339968,58517151,0
0,7,36862,107,108,108,false,1,3,27546,0,0,1,"",1276090508159287297,3308700694,0
0,1,6881,178,235,235,false,1,1,562,0,0,0,"",1281836797320990727,52960728,0
0,0,93677,1995,9,9,false,1,52,195979,0,0,0,Twitter for iPhone,1251844531538010113,1008167701,0
0,1,93292,400,377,377,false,1,6,43529,0,0,0,Twitter for iPhone,1254263203044843521,272132572,0
0,8,7505,12471,3525,3521,false,1,176,15621,0,0,3,Buffer App,1260614381936807938,103656564,0
0,16,175536,3239,5051,5053,false,1,82,277146,0,0,2,Twitter for iPhone,1272679257559519234,255730745,0
0,10,1115,1843,74,74,false,1,26,704,0,0,2,Twitter Web App,1260681800537583617,302361162,0
0,2,1381,628,608,608,false,1,10,42904,0,0,0,Twitter for iPhone,1250209982940876801,58376071,0
0,2,15962,790,1601,1600,false,1,0,23995,0,0,0,"",1274595876456071170,990896776717721600,0
0,44,41568,1256,814,815,true,1,6,15839,2,1,9,Twitter for iPhone,1267239701917732864,464131852,0
0,3,27777,744,1872,1871,false,1,20,25108,0,0,0,"",1276396181116108802,42849681,0
0,10,7413,384,327,327,false,1,0,7723,1,0,2,Twitter for iPhone,1267241517443416070,3337952061,0
0,2,117831,1745,1693,1694,false,1,64,121244,0,0,0,Twitter Web App,1275576043391184896,1181305388,0
0,18,227493,20118,7739,7726,false,1,0,365735,0,1,13,"",1272733568683384834,57828037,0
0,9,3451,35102,4241,4239,false,1,281,23722,1,1,4,TweetDeck,1283913621878210566,126441379,0
0,1,106724,262,416,415,false,1,1,81069,0,0,0,"",1270152823594987526,1182746015583092737,0
0,1,1896,9,62,62,false,1,0,650,0,0,0,"",1274912309891092480,859104893998555136,0
0,0,7562,483,2683,2684,false,1,3,4809,0,0,0,Twitter Web App,1246489517609156609,14469784,0
0,2,553,130,104,104,false,2,1,431,0,1,0,Twitter for Android,1255582612481028102,2149700497,0
0,3,12324,1661,1855,0,false,1,24,13233,0,0,0,Twitter for iPhone,1272316506001547264,64405670,0
0,2,10529,337,1682,1683,false,1,1,8894,0,0,1,"",1276449692965113856,1098327370635857921,0
0,9,19,572,951,951,false,1,10,143135,0,3,1,"",1276912745602969600,897491387771482117,0
0,0,393515,2938,5312,5315,false,1,0,639659,0,0,0,"",1269452553370185729,173591614,0
0,0,9422,966,276,276,false,1,80,13785,0,0,0,Streamlabs Twitter,1274488140049395713,104688495,0
0,8,23803,1189,1134,1133,false,1,0,3702,0,0,1,Twitter for iPhone,1253740996761841664,4381846280,0
2,144,1155,4192,1061,1060,false,1,60,5964,5,0,63,"",1266465711377076224,75624389,0
0,90,13110,1855,1540,1537,false,1,4,2103,3,1,21,Twitter for iPhone,1267235542648774657,737158567,0
10,646,8872,4330,660,662,false,1,73,77607,5,4,327,Twitter for iPhone,1265768466478399490,1069415342517178370,0
0,1157,8820,441622,5100,5113,true,1,1739,11208,16,28,336,Twitter for iPhone,1283180646639304705,2783231383,0
0,0,394,10,17,17,false,1,0,193,0,1,0,"",1273759907028832272,1109386520,0
0,3,4308,810,714,713,false,1,39,18439,0,1,1,"",1272084564505214976,120034031,0
0,4,24604,280,376,376,false,1,29,34777,0,0,0,"",1282789720523788294,915767586532577281,0
0,0,8162,159,222,222,false,1,1,12810,0,0,0,"",1283470556952764417,198948637,0
0,2,3859,2,60,60,false,1,0,63,0,0,0,"",1276665008449916928,1234632315331960832,0
0,11,87814,100779,4325,4325,false,1,841,117478,0,0,4,Buffer App,1284986396583886853,862430010,0
0,1,190360,260,1143,1142,false,1,0,28357,0,0,0,"",1281979898551099395,805693908,0
0,3,47094,2944,510,514,true,1,22,80682,0,0,1,Twitter for iPhone,1278115059948978176,73583277,0
0,0,812,1396,4689,4686,false,1,0,3716,0,0,0,"",1282505570256330757,403601661,0
0,4,1075,6323,1644,1644,false,1,207,10207,0,2,1,Twitter for iPhone,1264943073005432833,18104715,0
0,0,54409,7917,8888,8881,false,1,21,59305,0,0,0,"",1276169538351005696,2215753421,0
0,0,962,346,1227,1226,false,1,3,4110,0,0,0,Instagram,1244403072408977410,72706764,0
0,3,2231,3939,1412,1412,false,1,54,24315,1,0,1,Twitter for iPhone,1273038627816312834,52808928,0
0,0,1158,31,149,149,false,2,1,493,0,1,0,"",1268946395588898819,388024415,0
0,0,3951,2729,6003,6007,false,1,19,132609,0,0,0,"",1285042113890189312,455436670,0
0,3,12662,1256,2148,2148,false,1,17,17644,0,0,1,Twitter for iPhone,1270505326681473030,20123655,0
30,3825,29802,363780,112,112,true,1,1213,118295,39,80,978,Twitter for iPhone,1265347039237292032,1176636037,0
0,16,5038,9021,5212,5209,true,1,387,143266,0,5,0,Twitter for iPhone,1251244932368605184,18496709,0
0,20,171878,1616,803,803,false,1,29,38221,1,20,22,Twitter for iPhone,1265794630706180098,913211896576315392,0
0,4,9738,1768,1319,1317,false,1,51,12748,0,1,1,Twitter Web App,1272316563971072001,1966021698,0
0,0,116433,2230,2019,2025,false,1,0,55053,0,0,0,"",1281660597055246336,1246455828196085762,0
0,0,18269,2435,4328,4327,false,1,11,13681,0,1,0,Twitter for iPhone,1249730477193379840,28172072,0
0,0,3,5,156,156,false,1,0,449,0,3,0,"",1281005011737042945,1232653068535156742,0
0,1,2675,19319,2422,2422,false,1,597,523517,0,0,0,Hootsuite Inc.,1262095752983085063,85601740,0
0,9,1343,489,1452,1453,false,1,27,2176,0,2,2,Twitter for iPhone,1267238524308226048,97740650,0
0,101,10541,26890,2188,2188,false,1,250,37779,0,5,3,"",1273049197953122305,78654071,0
1,369,11420,86341,1213,1211,false,1,601,8689,0,1,50,Twitter for iPhone,1274756739360063490,87853386,0
0,0,53229,748,1556,1556,false,1,8,6438,0,0,0,Twitter Web App,1256642954707550208,21570564,0
0,6,20098,3750,3941,3935,false,1,3,40126,1,1,4,Twitter Web App,1258512042207490049,919734991390724096,0
0,2,634,518,622,622,false,1,9,1974,0,0,0,Twitter for iPhone,1254829933408354304,1022957540626259968,0
0,8,10690,305,751,751,false,1,0,5765,0,0,0,"",1280668482217160706,934825048610762754,0
1,940,4472,393950,1994,1992,true,1,2420,17809,30,160,223,"",1280546058905452547,246500501,0
0,764,4472,393950,1994,1992,true,1,2420,17809,22,92,193,Twitter Web App,1280832207351943170,246500501,0
0,46,297054,1860,4374,4385,false,1,1,74087,0,0,0,"",1277690126072774657,1331186659,0
15,1209,14097,415574,950,954,false,1,2786,49160,29,83,444,Twitter Web App,1273968362524160000,153810216,0
0,0,2773,3414,4119,4128,false,1,221,25122,0,0,0,"",1272941635115061248,14817822,0
0,4,593,948,484,484,false,1,6,1027,0,0,2,Instagram,1276662316961009664,1229782944518201345,0
0,2,562753,4273,4810,4807,false,1,0,647352,0,0,0,"",1260303996733886464,2680411430,0
0,1,9411,31,84,84,false,1,0,4836,0,0,0,"",1275644835488301058,1238612370617798656,0
0,16,119330,1646,3092,3087,false,1,29,33435,1,4,1,"",1277250253893369858,2703654098,0
0,0,273,5,42,42,false,1,0,2260,0,2,0,"",1280304017583869952,1119349211877793793,0
0,1,631503,9187,9554,9572,false,1,41,703956,0,0,0,"",1279810474469740544,21754958,0
0,1,73725,624,1415,1416,false,1,3,9534,0,0,0,"",1278495093377425408,543745149,0
0,0,64708,1216,1098,1099,false,1,3,53553,0,1,0,"",1247369990178816000,989574284,0
0,356,985,143272,1126,1133,true,2,423,11936,1,14,29,Twitter Web App,1283515503227678723,510013612,0
0,0,4726,952,408,409,false,1,0,35470,0,2,2,Twitter for iPhone,1271229146736103424,143329883,0
0,1,4267,720,4647,4647,false,1,3,9719,0,0,0,"",1267229971447025664,131964315,0
0,0,17797,499,1250,1249,false,1,1,18526,0,1,0,Twitter for iPhone,1246098301239398401,1148696183088590848,0
0,2,260191,4590,1468,1471,false,1,23,171604,0,0,0,"",1282087264529420288,1469006966,0
0,2,5205,145,576,576,false,1,0,1666,0,0,0,"",1280807080006475776,295279577,0
0,1,90195,1515,2726,2723,false,1,4,97591,0,0,0,Twitter Web App,1261504513216704513,1189878060234883072,0
0,3,35786,360,509,509,false,1,3,1456,0,1,0,"",1275175192835141632,963429152,0
0,8,74791,321,206,206,false,1,4,81500,0,0,3,Twitter for iPhone,1266519682103869440,2471634876,0
0,6,11840,923,1914,1910,false,1,2,115093,0,0,0,Twitter for iPhone,1284265667001278465,297765570,0
0,5,467,49,397,396,false,1,0,980,0,0,0,"",1281016914236620801,912629928105005056,0
0,0,1852,12,115,115,false,1,0,1386,0,0,0,"",1272595261785812993,963892756635701251,0
0,0,626,1688,1561,1560,false,1,73,4239,0,0,0,erased3870248_TJ3afrIRzx,1284622740788584454,54285443,0
1,135,17868,345,1411,1416,false,1,0,6458,9,3,73,"",1264565989653577728,965376475,0
0,2,3678,29,192,191,false,1,1,1056,0,0,0,"",1267243906304860160,4753071138,0
0,0,18622,1027,1845,1857,false,2,21,31547,0,0,0,Twitter Web App,1249543137019809793,419975212,0
0,0,2297,122,499,499,false,1,0,21637,0,0,0,"",1283822929231454213,1264681204953071619,0
0,0,7467,1261,2624,2624,false,1,3,14102,0,0,0,"",1272972915722588161,977974006363185152,0
12,401,1899,2088161,8094,8091,true,1,0,75569,12,25,149,Twitter Ads,1265647753318805505,15675138,0
0,31,4758,1475,938,938,false,1,21,6055,1,0,5,Twitter for iPhone,1273036330973442048,760484643778867200,0
0,0,112925,600,1643,1646,false,1,9,6912,0,0,0,"",1260625082541584388,64802221,0
0,0,21804,6388,6537,6535,false,1,3,9274,0,0,0,Twitter for Android,1246832745562636291,1711928202,0
0,0,206814,21978,3334,3346,true,1,124,60096,0,0,0,"",1256443742187163649,1150935534400753664,0
6,644,24917,19145,1376,1375,true,1,53,16745,3,9,96,Twitter for iPhone,1263550913068912650,33779902,0
0,1,1270,162,517,517,false,2,6,2478,0,0,0,Twitter Web Client,1249661669611122691,811137241875705856,0
0,0,64512,2455,852,852,true,1,29,153548,0,0,0,Twitter for iPhone,1281732758876966912,281462884,0
0,0,16492,368,977,974,false,1,4,3244,0,1,0,"",1266331203663212545,1403255190,0
8,333,67588,825052,17,18,false,1,4341,362078,9,19,119,Buffer App,1278514983861706753,29097819,0
0,71,44723,1114,1419,1419,false,1,1,17986,0,3,7,"",1275404348621828101,1155795082500616197,0
0,2,303478,137,533,532,false,1,5,2293,0,0,0,"",1268194811854630918,1079730816010342401,0
0,182,34715,3196,633,637,true,1,37,15869,1,2,10,Twitter for Android,1271205619123585024,43415501,0
0,0,239,237,24,24,false,1,1,222,0,0,0,"",1262398603676581892,966033897602670594,0
0,43,33705,386,491,489,false,1,1,12464,0,1,1,"",1274848551298793472,872192854537515010,0
0,1,1571,206,167,167,false,1,0,2171,0,0,0,"",1285002796354408452,906273923788140544,0
0,1,5000,67,367,366,false,1,1,7519,0,0,0,"",1270362054675722240,1156819590,0
0,28,2430,4569,2091,2091,false,1,137,11065,0,2,11,Twitter for Android,1268331100633550851,2317842607,0
1,156,39151,511014,992,993,true,1,1825,38042,8,14,46,Twitter Web App,1277253993614491649,619400667,0
0,7,215109,2139,1330,1338,false,1,11,124770,0,1,2,Twitter for Android,1272316438502682624,1200169651856121856,0
0,1,1229,95,56,56,false,1,1,7458,0,0,0,"",1267919981867663365,1079957099487080449,0
1,446,31200,32977,15368,15353,false,1,254,31719,9,41,97,Twitter Web App,1265323556663001094,239455587,0
13,2568,31995,7670718,841,842,true,1,15811,207045,13,79,261,TweetDeck,1277751618797277185,279390084,0
0,2,402481,1277,2145,2144,false,1,30,169720,0,0,0,"",1282348660152430594,24672319,0
0,2,33289,2144,2869,2870,false,1,3,20054,0,0,0,"",1275839257555460100,283235590,0
2,27,69272,4375,3888,3866,false,1,78,44417,4,3,14,"",1260568464043003904,2343747193,0
0,8,12478,1769,3270,3267,false,1,21,9617,0,0,6,Twitter Web App,1261602929255034880,1106634091313680386,0
0,1,153549,1896,1085,1086,false,1,32,115464,0,0,0,"",1273403837735407616,146546615,0
0,50,2177,40663,470,471,false,1,228,13093,1,0,10,Twitter Web App,1286449764507291650,1148212967332204544,0
0,2,52973,303,350,350,false,1,1,29796,0,0,0,"",1269798818838609921,1167727885253320704,0
0,8,36118,839,750,747,false,1,0,48921,0,1,2,Twitter for Android,1282088963046547459,3331680489,0
0,3,35973,1415,1201,1200,false,1,114,34278,0,1,1,Instagram,1258134539353849861,25518291,0
0,0,14326,269,500,499,false,1,2,27173,0,0,0,"",1276948175669080065,858063656533315586,0
4,314,11192,168622,505,505,false,1,1027,38834,8,7,81,TweetDeck,1268651712794918912,168939370,0
0,7,14358,998,859,860,false,1,1,7879,0,0,0,"",1275769748660391936,988468753401774080,0
0,13,38859,96466,3368,3366,false,1,963,45623,1,2,2,"",1270340621144899585,30196565,0
3,39,32313,1045,3196,3194,false,1,1,10482,0,8,12,Twitter for iPhone,1267236758124724228,804659930976452608,0
0,8,37706,25915,5343,5342,false,1,621,49163,0,1,4,Twitter Web App,1244358404329680905,85867265,0
0,0,37695,887,818,817,false,2,10,37923,0,0,0,Twitter for Android,1249409537284681728,1163931896298053632,0
0,2,33564,156,245,245,false,1,0,760,0,0,0,"",1278113293710823430,950113843233153024,0
0,6,2075,740,1570,1570,false,1,2,3176,0,0,1,"",1261467455031033858,966000270072340481,0
0,1,22310,1102,1961,1960,false,1,4,24308,0,0,0,"",1282915644871249923,938956561577324545,0
0,0,43628,6704,2454,2448,false,1,429,574170,0,0,0,TweetDeck,1272678721258876930,373149557,0
0,7,118261,3764,589,590,false,1,8,22452,0,0,1,Twitter Web App,1283180337812500485,304531754,0
0,0,35758,4499,5408,5411,false,1,5,88269,0,0,0,Twitter for iPad,1252466466093330433,32722767,0
0,0,3918,665,1792,1793,false,1,14,10839,0,0,0,Instagram,1279563124148973569,297105584,0
0,5,156991,616,1016,1014,false,1,4,11347,0,0,0,"",1280737745774632960,35944682,0
0,1,18143,3247,1063,1064,false,1,111,51554,0,0,0,Twitter for iPhone,1260525220483366913,23096795,0
0,0,38811,1211,2399,2398,false,2,5,9403,0,0,0,Twitter Web App,1257017226202427392,559361264,0
0,1,102768,938,709,709,false,1,7,44844,0,0,0,"",1266711578231144451,100048541,0
0,0,519,8,68,71,false,1,0,327,0,1,0,"",1272682693101260800,1149439786006056961,0
0,8,536051,1968,1644,1651,true,1,62,403948,0,1,0,"",1280546558660866048,206923789,0
0,0,692,81,144,144,false,1,0,14598,0,0,0,"",1280650229868527618,815589492191035392,0
0,4,111,1534,1283,1282,false,1,0,961,0,2,4,Twitter Media Studio,1254793236255772673,1062864261079318529,0
0,1,181626,422,211,211,false,1,7,55784,0,1,0,"",1269807502994046977,3242375543,0
0,4,80828,621,1635,1637,false,1,6,28585,0,0,0,"",1286087687687020545,219169077,0
0,2,33149,524,546,545,false,1,16,59086,0,1,0,"",1281562062276231175,2331371741,0
0,45,170774,8604,857,857,false,1,49,121697,1,3,20,"",1261627616202817537,76401350,0
1,3,56600,5385,3206,3205,false,1,50,29447,0,1,1,"",1282306653803687940,753966762048253952,0
0,1,1772,93,1280,1282,false,1,0,2594,0,0,0,"",1277036304866217984,808829978003419136,0
0,0,5303,112,97,100,false,1,2,4337,0,0,0,"",1277632716750585857,1031684172581093377,0
0,4,17469,2108,2690,2689,false,1,1,13650,0,0,1,"",1275340741234081792,161245106,0
0,2,48386,11905,12132,12133,false,1,6,100256,0,0,0,"",1285029817306341376,877360567022792704,0
1,311,78828,12458,11525,11518,false,1,11,4459,20,94,100,Twitter for iPad,1275422639830556673,1314458084,0
0,2,245081,27385,27006,26982,false,1,61,46527,0,1,0,"",1266503097548931072,4344600933,0
1,23,5850,595627,601576,601146,true,1,3070,38271,1,1,9,Twitter for iPhone,1281371621681504258,210684204,0
0,0,23955,739,893,891,false,1,48,89342,0,1,1,Twitter Web App,1256754600763437056,369231528,0
0,0,382,87,181,181,false,1,0,643,0,0,0,"",1277250576749744134,2647506590,0
0,3,12647,3345,935,934,false,1,94,12997,0,0,0,Twitter for iPhone,1267231916773855235,1126859785,0
0,9,1391,85,246,246,false,1,1,1921,0,2,4,"",1272657476262014983,946787748073099266,0
0,6,79214,13411,1398,1398,true,1,0,20614,0,0,1,Twitter Web App,1267969204793171968,403649395,0
0,11,22,2849,1840,1840,true,1,74,3143,0,1,0,Twitter Web App,1267606505290739712,21419527,0
0,4,3231,542,655,654,false,1,4,482,0,0,1,Twitter for iPhone,1258871718900305921,384984154,0
0,26,32269,6373,5327,5326,false,1,66,18458,0,1,13,Twitter for iPhone,1267235923697139712,1093965605042937856,0
0,2,514322,3092,3840,3842,false,1,0,77155,0,0,1,Twitter for Android,1285725243886243849,102168505,0
0,0,349367,2634,1710,1709,false,1,3,221622,0,0,0,"",1282658661442236419,877708605256069120,0
